file,overall_acc,macro_f1,mean_task_acc,modernizante_f1,estructuralista_f1,neoliberal_f1,posmoderna_f1,voluntarista_f1
test_results_random_deletion_True_True_False_True_1200_accuracy_2025-12-16.json,0.8155555555555556,0.6219819759479486,0.8155555555555555,0.7360248447204969,0.36891304633240124,0.45635957050920944,1.0,0.5486124181776355
test_results_None_False_False_True_True_900_macro_f1_2025-12-06.json,0.7481481481481481,0.5597117954480677,0.7481481481481482,0.6272434422457431,0.4510464058234758,0.4598039215686274,0.49814126394052044,0.7623239436619718
test_results_random_swap_True_False_True_True_1100_macro_f1_2025-12-15.json,0.793939393939394,0.6169569928388412,0.7939393939393938,0.7217080093792423,0.5824128803959643,0.47698902606310006,0.49848024316109424,0.8051948051948052
test_results_None_False_True_True_True_900_macro_f1_2025-12-07.json,0.7866666666666666,0.5799445170521437,0.7866666666666666,0.746540574368959,0.43608532812245565,0.426465300251708,0.49814126394052044,0.7924901185770751
test_results_random_deletion_False_False_True_True_1100_accuracy_2025-12-09.json,0.7927272727272727,0.5006794579536286,0.7927272727272727,0.5925925925925926,0.4089247083023016,0.46050420168067224,0.4969512195121951,0.5444245676803816
test_results_random_deletion_False_True_True_True_900_macro_f1_2025-12-16.json,0.7733333333333333,0.5245488299604075,0.7733333333333332,0.5422137205460394,0.4331565095813801,0.4017634655932529,0.49814126394052044,0.747469190140845
test_results_None_True_False_True_True_1100_accuracy_2025-12-09.json,0.8145454545454546,0.6029228315529906,0.8145454545454545,0.73798829454199,0.4629583677970775,0.4838895281933257,0.4969512195121951,0.8328267477203647
test_results_random_deletion_False_True_False_True_1200_accuracy_2025-12-09.json,0.7622222222222222,0.48753235277309803,0.7622222222222221,0.4471153846153846,0.4949080407356741,0.4545692030018049,0.4986072423398329,0.5424618931727937
test_results_None_False_False_False_True_200_macro_f1_2025-12-06.json,0.7666666666666667,0.5830787819693367,0.7666666666666667,0.8237367802585194,0.34074074074074073,0.4365079365079365,0.4827586206896552,0.8316498316498316
test_results_None_False_False_False_True_600_macro_f1_2025-12-06.json,0.7177777777777777,0.5869488336210013,0.7177777777777777,0.6296296296296295,0.5894921075226207,0.569607843137255,0.4915254237288136,0.6544891640866872
test_results_None_True_True_False_True_1100_macro_f1_2025-12-09.json,0.7806060606060606,0.5888057704906229,0.7806060606060605,0.6401515151515151,0.5700523756079311,0.42946236559139783,0.49848024316109424,0.8058823529411765
test_results_None_True_True_True_True_1100_macro_f1_2025-12-17.json,0.8121212121212121,0.6241626171303754,0.8121212121212121,0.6859535591929958,0.579793221827472,0.5340119949494949,0.49848024316109424,0.8225740665208201
test_results_None_False_False_False_True_900_accuracy_2025-12-06.json,0.762962962962963,0.5716875114546356,0.7629629629629628,0.6649200220628793,0.470537376961958,0.43333333333333335,0.4827586206896552,0.8068882042253521
test_results_random_deletion_True_False_True_True_1200_macro_f1_2025-12-16.json,0.7944444444444444,0.5400431180698699,0.7944444444444444,0.664179104477612,0.5386440832665089,0.46775067750677507,0.4986072423398329,0.5310344827586208
test_results_None_False_False_False_True_400_macro_f1_2025-12-06.json,0.6533333333333333,0.48148681647186303,0.6533333333333333,0.6052631578947368,0.34722222222222227,0.2838283828382838,0.5941520467836258,0.5769682726204466
test_results_random_deletion_False_False_False_True_1100_accuracy_2025-12-08.json,0.7890909090909091,0.5991403725133366,0.7890909090909091,0.6042321837855125,0.5992654761464612,0.46570752857705955,0.4969512195121951,0.8295454545454546
test_results_None_True_False_True_True_1000_accuracy_2025-12-17.json,0.7826666666666666,0.5692752203035106,0.7826666666666666,0.7584541062801933,0.5354112554112554,0.43476851851851855,0.32996632996632996,0.7877758913412564
